TeamId,ES L1 LW,ES L1 C,ES L1 RW,ES L1 LD,ES L1 RD,ES L2 LW,ES L2 C,ES L2 RW,ES L2 LD,ES L2 RD,ES L3 LW,ES L3 C,ES L3 RW,ES L3 LD,ES L3 RD,ES L4 LW,ES L4 C,ES L4 RW,ES L4 LD,ES L4 RD,PP5on4 L1 LW,PP5on4 L1 C,PP5on4 L1 RW,PP5on4 L1 LD,PP5on4 L1 RD,PP5on4 L2 LW,PP5on4 L2 C,PP5on4 L2 RW,PP5on4 L2 LD,PP5on4 L2 RD,PP5on3 L1 LW,PP5on3 L1 C,PP5on3 L1 RW,PP5on3 L1 LD,PP5on3 L1 RD,PP5on3 L2 LW,PP5on3 L2 C,PP5on3 L2 RW,PP5on3 L2 LD,PP5on3 L2 RD,PP4on3 L1 F1,PP4on3 L1 F2,PP4on3 L1 LD,PP4on3 L1 RD,PP4on3 L2 F1,PP4on3 L2 F2,PP4on3 L2 LD,PP4on3 L2 RD,PK4on5 L1 F1,PK4on5 L1 F2,PK4on5 L1 LD,PK4on5 L1 RD,PK4on5 L2 F1,PK4on5 L2 F2,PK4on5 L2 LD...56,PK4on5 L2 LD...57,PK4on5 L3 F1,PK4on5 L3 F2,PK4on5 L3 LD...60,PK4on5 L3 LD...61,PK3on5 L1 F1,PK3on5 L1 LD,PK3on5 L1 RD,PK3on5 L2 F1,PK3on5 L2 LD...66,PK3on5 L2 LD...67,PK3on4 L1 F1,PK3on4 L1 LD,PK3on4 L1 RD,PK3on4 L2 F1,PK3on4 L2 LD...72,PK3on4 L2 LD...73,4on4 L1 F1,4on4 L1 F2,4on4 L1 LD,4on4 L1 RD,4on4 L2 F1,4on4 L2 F2,4on4 L2 LD...80,4on4 L2 LD...81,3on3 L1 F1,3on3 L1 LD,3on3 L1 RD,3on3 L2 F1,3on3 L2 LD...86,3on3 L2 LD...87,Shootout 1,Shootout 2,Shootout 3,Shootout 4,Shootout 5,Goalie 1,Goalie 2,Extra Attacker 1,Extra Attacker 2,...97,season
19,4398,4394,4479,4443,4503,3527,4247,4634,4672,4739,4719,4769,4964,4831,4862,NA,NA,NA,NA,NA,4398,4394,4479,4739,4503,3527,4247,4634,4831,4862,3527,4247,4398,4443,4672,4634,4394,4479,4739,4503,4479,4394,4443,4672,4398,4247,4831,4862,3527,4247,4443,4672,4719,4769,4831,4862,4398,4394,4739,4503,4247,4443,4672,4394,4831,4862,4247,4443,4672,4394,4739,4503,4479,4394,4443,4672,4398,4247,4739,4503,4398,4247,4503,4479,4394,4443,4394,4398,4479,4634,4247,4517,4903,4247,4394,;;;,82
20,4246,4232,4238,4588,4826,4449,4325,4515,4167,4487,4871,2615,4888,4929,4402,NA,NA,NA,NA,NA,4246,4232,4238,4588,4449,4515,4325,4888,4826,2615,4246,4232,4238,4588,4449,4515,4325,4888,4826,2615,4238,4232,4588,4246,4515,4325,4826,4449,4325,4449,4826,4487,4232,4888,4167,4588,4238,4246,4402,4929,4325,4826,4487,4449,4167,4588,4325,4826,4487,4449,4167,4588,4238,4325,4826,4588,4246,4232,4167,4487,4238,4325,4588,4246,4232,4487,4238,4246,4888,4232,4325,4278,4717,4325,4238,;;;,82
21,4856,3882,3029,3258,3412,4423,4349,4308,4821,3237,4883,3720,4698,2488,5126,NA,NA,NA,NA,NA,4308,4349,3882,3412,3258,4423,3720,4856,2488,5126,4308,3882,4423,3412,4349,4883,3720,3029,2488,4856,4423,3882,3258,4349,4308,3720,3412,4856,4349,3720,4821,3237,3029,3882,3412,3258,4423,4698,2488,5126,3720,4821,3237,4349,3412,3258,3720,4821,3237,4349,3412,3258,3882,4349,3412,4423,4308,3720,3258,4821,3882,4349,3412,4423,3720,3258,4349,4423,4308,3882,3720,2921,4655,4349,4423,;;;,82
0,3861,5017,4642,3915,4556,4675,4457,4584,4491,4884,5200,4693,4957,4353,3486,NA,NA,NA,NA,NA,3861,5017,4642,3915,4556,5200,4457,4957,3486,4884,3861,5017,4642,3915,4556,5200,4457,4957,3486,4884,4642,5017,3915,4556,4584,4457,3486,4884,3861,5017,4556,3915,4675,4693,4491,4884,4642,4457,4353,3486,4693,4556,3915,5017,4353,4884,4693,4556,3915,5017,4353,4884,3861,5017,4556,3915,4584,4693,4353,4884,3861,5017,3915,4584,4693,4556,4642,4584,3861,5017,4957,4463,4566,3861,4457,;;;,83
1,4261,4593,4035,4412,4000,3606,5005,4714,4813,4879,4358,4776,5174,5002,5019,NA,NA,NA,NA,NA,4261,4593,4035,4813,4000,4358,5005,4714,4412,4879,4261,4593,4035,4813,4000,4358,5005,4714,4412,4879,4593,4261,4813,4000,4035,4358,4412,4879,4593,4035,4813,4000,5005,4261,4412,4879,4776,4714,5019,5002,5005,4813,4000,4261,4412,4879,5005,4813,4000,4261,4412,4879,4593,4035,4813,4000,5005,4261,4412,4879,4593,4035,4000,4261,4714,4813,4593,4261,5005,4714,4035,4943,5279,4261,4593,;;;,83
2,4084,4229,4242,4534,3159,4886,5252,4785,5104,4900,5301,4868,5198,5051,4960,NA,NA,NA,NA,NA,4242,4229,4084,4534,3159,4785,5252,4886,4900,5104,4242,4229,4084,4534,3159,4785,5252,4886,4900,5104,4242,4229,4534,3159,4886,5252,4900,5104,4084,4229,4534,3159,4886,5252,5104,4900,5301,4868,4960,5051,4229,4534,3159,4886,5104,4900,4229,4534,3159,4886,5104,4900,5301,4886,5104,4900,4242,5252,3159,5051,5301,4886,5104,5252,4242,4900,4229,4084,4785,4886,4868,3154,4704,4229,4084,;;;,83
3,5069,5195,4480,4766,5209,3886,3341,4576,5283,4983,4043,4345,3142,4882,4553,NA,NA,NA,NA,NA,5069,5195,4480,3341,4766,4043,3886,4576,4983,5283,5069,5195,4480,3341,4766,4043,3886,4576,4983,5283,5069,5195,4766,5209,4480,3341,4983,5283,3886,4576,4766,5209,3142,5195,5283,4983,4345,4480,4553,4882,3886,4766,5209,5195,5283,4983,3886,4766,5209,5195,5283,4983,4480,3341,4766,5209,5069,5195,5283,4983,4480,3341,4766,5069,5195,4983,4480,3341,4043,5195,3886,3122,4815,4043,3142,;;;,83
4,4874,4749,4516,4397,4120,4881,5091,4864,4149,4420,4551,3864,3942,4885,4880,NA,NA,NA,NA,NA,4516,4749,4874,4120,4420,5091,4881,4864,4885,4397,4516,4749,4874,4120,4420,5091,4881,4864,4885,4397,4749,4516,4120,4420,4874,4864,4885,4397,4516,4749,4397,4120,4551,4864,4149,4420,4874,3864,4885,4880,4516,4397,4120,4551,4149,4420,4516,4397,4120,4551,4149,4420,4881,4864,4397,4120,4516,4749,4149,4420,4881,4864,4120,4516,4749,4397,4516,4749,4874,4864,4881,4102,4546,4516,4749,;;;,83
5,4925,4223,4348,4559,3697,5245,4786,4306,5253,4299,3708,4951,3581,4863,4532,NA,NA,NA,NA,NA,4348,4223,4306,4559,4532,4925,4786,4951,3697,4863,4306,4223,4348,4559,4532,4951,4786,3708,3697,4863,4223,4306,4559,4532,4951,4348,3697,4863,4223,4306,4559,4532,4925,4951,4863,3697,NA,NA,NA,NA,4223,4559,4532,4951,4863,3697,4223,4559,4532,4951,4863,3697,4223,4348,3697,4532,NA,4306,NA,4863,4223,3697,4532,NA,NA,4863,4223,4306,4951,4348,4925,4329,4965,4223,4532,;;;,83
6,5085,4770,4032,4197,4235,4293,4323,4166,4026,4354,2947,3807,3362,4681,3448,NA,NA,NA,NA,NA,4293,4770,4166,4197,4026,2947,3807,4323,3448,4235,4293,4770,4166,4197,4026,2947,3807,4323,3448,4235,4293,4770,4354,4026,2947,3807,4197,3448,4293,4323,4354,4235,5085,3807,4197,3448,NA,NA,NA,NA,4323,4354,4235,4293,4197,3448,4323,4354,4235,3807,4197,3448,4293,4323,4354,4026,2947,3807,4197,4235,4293,4770,4197,4323,4026,3448,4770,NA,NA,2947,4293,3746,4632,4770,NA,;;;,83
7,3477,4636,3701,4684,3888,4984,3423,2935,5136,5013,4380,5056,5001,4898,5173,NA,NA,NA,NA,NA,3477,4636,5056,3701,3888,5001,3423,2935,5013,4684,3477,4636,3423,3701,3888,5001,5056,2935,5013,4684,4636,3701,4684,3888,2935,3423,5136,5013,3701,3423,4684,3888,2935,4636,5136,5013,5001,5056,4898,5173,3423,4684,3888,3701,5013,5136,3423,4684,3888,3701,5013,5136,4636,3701,4684,3888,2935,3477,5136,5013,4636,3701,3888,2935,5056,4684,4636,5001,2935,3423,3701,4854,3553,4636,3701,;;;,83
8,5306,4832,4545,5060,4127,4865,5214,4858,5199,4041,5321,5117,5101,4877,5222,NA,NA,NA,NA,NA,5306,4832,4545,5060,4127,5321,5214,4858,4877,4041,5306,4832,4545,5060,4127,5321,5214,4858,4877,4041,5306,4545,5060,4127,5214,4858,4877,4041,4832,4858,5060,4041,5214,5321,5199,4127,5117,5101,4877,5222,4858,5060,4041,4832,5199,4127,4858,5060,4041,4832,5199,4127,4832,4545,5060,4127,5214,4858,4877,NA,4832,4545,4127,5214,4858,5060,4545,4832,4858,4127,5306,4861,5231,4545,4832,;;;,83
9,4378,4484,4003,4730,4697,4993,4978,3911,5137,5127,4809,4774,4718,4759,4443,NA,NA,NA,NA,NA,4378,4484,4809,4697,4730,4718,4774,4003,4759,4443,4378,4484,4809,4697,4730,4718,4774,4003,4759,4443,4378,4484,4003,4697,4809,4774,4718,4759,4718,4484,4730,4443,3911,4774,5137,5127,NA,NA,NA,NA,4774,4730,4443,4484,5137,5127,4774,4730,4443,4484,5137,5127,4378,4484,4730,4697,4809,4774,4759,4443,4003,4484,4730,4718,4774,4443,4809,4378,4484,4003,4697,4973,2828,4378,4809,;;;,83
10,4920,5093,5048,5092,4913,4454,4870,5358,5193,5124,4851,5277,5304,4214,4805,NA,NA,NA,NA,NA,4920,5093,5048,4454,4913,4851,4870,5358,4214,5092,4920,5093,5048,4454,4913,4851,4870,5358,4214,5092,5093,5048,4920,4913,4454,4851,4214,5092,5093,4920,5092,4913,4454,4851,4214,5124,5048,5358,5193,4805,5093,5092,4913,4454,4214,5124,5093,5092,4913,4454,4214,5124,5093,5048,5092,4913,4920,4454,4214,5193,5048,5093,5092,4920,4454,4913,NA,NA,NA,NA,NA,3750,4740,NA,NA,;;;,83
11,5077,4500,5027,4893,4399,3418,4764,4904,3781,4994,3912,5225,4526,5285,2228,NA,NA,NA,NA,NA,4904,4500,4764,3781,4399,5027,5077,3418,4893,4994,4904,4500,4764,3781,4399,5027,5077,5225,4893,4994,4764,4500,3781,4399,4904,5077,4893,4994,4904,4500,3781,4399,3418,4764,4893,4994,5225,5077,5285,2228,4500,3781,4399,4764,4893,4994,4500,3781,4399,4764,4893,4994,4904,4500,3781,4399,5027,4764,4893,4994,4904,4500,4399,5027,4764,4893,4500,5027,5225,4764,3418,3843,5166,4500,4764,;;;,83
12,5288,3524,3898,2952,4849,5030,4028,5316,5246,4620,4909,5135,5266,5129,4713,NA,NA,NA,NA,NA,5030,3524,3898,2952,4849,5316,4028,4909,5246,4620,5030,3524,3898,2952,4849,5316,4028,4909,5246,4620,5030,3524,2952,4849,3898,4028,5246,4620,5030,5288,2952,4620,5316,3524,5246,4849,5135,4028,5129,4713,3524,2952,4620,4028,5246,4849,3524,2952,4620,4028,5246,4849,5030,3524,NA,4849,3898,4028,2952,4620,5030,3524,2952,3898,4028,4849,2952,3524,5246,4028,3898,3900,4830,2952,5246,;;;,83
13,5459,4963,3589,5299,3825,5229,5197,5472,4669,5237,5206,5295,5250,5235,4445,NA,NA,NA,NA,NA,5459,4963,3589,4669,3825,5229,5197,5250,5237,5235,5459,4963,3589,4669,3825,5229,5197,5250,5237,5235,3589,4963,3825,4669,5229,5459,5235,5237,3589,4963,4445,3825,5229,5459,5237,4669,5250,5197,5235,5299,4963,4445,3825,3589,5237,4669,4963,4445,3825,3589,5237,4669,3589,4963,4445,3825,5229,5459,5237,4669,3589,4963,3825,5229,5459,4669,4963,3589,3825,5250,5299,5307,5331,4963,3589,;;;,83
14,4705,4775,4731,4352,4065,4792,4932,5317,4972,3856,4013,3505,5094,5155,3569,NA,NA,NA,NA,NA,4705,4775,5317,4352,4731,4792,3505,4013,3856,5155,4705,4775,5317,4352,4731,4792,3505,4013,3856,5155,4775,4705,4731,4352,3505,4792,3856,5155,4792,3505,4352,4065,4775,4705,3856,3569,4932,4013,5155,4972,4775,4352,4065,4705,3856,3569,4775,4352,4065,3505,3856,3569,4775,4731,4352,4065,4792,4705,3856,3569,4775,4731,4352,4792,4705,4065,4775,4792,4731,4705,3505,4411,5139,4775,4792,;;;,83
15,4918,4695,4860,4866,3321,4415,3960,4872,5318,5268,4706,5158,5244,5141,3504,NA,NA,NA,NA,NA,4918,4695,4860,4866,5268,4415,3960,4706,5318,5158,4918,4695,4860,4866,5268,4415,3960,4706,5318,5158,4918,4695,4866,5268,4860,3960,5318,3321,4872,5158,5141,3321,5244,3960,5318,3504,4860,4695,4866,5268,4695,5318,3321,4860,4866,5141,4695,5318,3321,4860,4866,5141,4918,4695,4866,3321,4415,4860,5318,5268,4695,4918,3321,4860,4415,4866,4918,4695,4860,4415,3960,2595,4478,4695,4918,;;;,83
18,4560,4172,4571,4461,4276,4762,4668,3806,4092,4288,4360,3593,5315,5123,4027,NA,NA,NA,NA,NA,4560,4668,4571,4762,4288,4172,3593,3806,4092,4276,4560,4668,4571,4172,4288,4762,3593,3806,4092,4276,4560,4668,4092,4288,4172,4571,4461,4276,4172,4571,4461,4288,4668,4560,4092,4276,3806,4360,5123,4027,4571,4461,4288,4172,4092,4276,4668,4461,4288,4571,4092,4276,4668,4560,4092,4288,4172,3806,4461,4276,4172,4560,4288,4668,4571,4276,4172,4668,4560,4571,3593,4512,4455,4172,4668,;;;,83
19,4634,4394,4479,4398,4739,3527,4247,4490,4831,4862,4719,4769,4964,5058,4540,NA,NA,NA,NA,NA,4479,4394,4634,4739,4398,3527,4247,4490,4831,4862,3527,4247,4490,5058,4540,4634,4394,4479,4739,4398,4479,4394,4739,4398,4634,4247,4831,4862,3527,4247,4831,4862,4719,4769,4739,4398,4634,4394,5058,4540,4247,4739,4398,4394,4831,4862,4247,4739,4398,4394,4831,4862,4479,4394,4739,4398,4634,4247,4831,4862,4490,4247,4739,4479,4394,4398,4394,4634,4479,4247,4398,4517,4174,4247,4394,;;;,83
20,4246,4232,4238,4588,4826,4537,4449,4515,4929,4487,5102,4325,4888,5050,3645,NA,NA,NA,NA,NA,4246,4232,4238,4588,4449,4515,4325,4888,4826,4537,4246,4232,4238,4588,4449,4515,4325,4888,4826,4537,4238,4232,4588,4246,4515,4325,4826,4449,4325,4449,4826,4487,4232,4888,3645,4588,4238,4246,5050,4929,4325,4826,4487,4449,3645,4588,4325,4826,4487,4449,3645,4588,4238,4537,4826,4588,4246,4232,4929,4487,4238,4537,4588,4246,4232,4487,4238,4246,4888,4232,4325,4278,4717,4325,4238,;;;,83
21,4856,3882,3751,3395,4821,4883,3720,3029,5189,5126,4423,4349,4308,2488,3237,NA,NA,NA,NA,NA,4423,4349,4308,4821,3395,4856,3882,3751,5189,5126,4423,4349,4308,4821,3395,4856,3882,3751,5189,5126,4308,4349,4821,4423,3720,3882,3395,4856,3882,3720,3395,3237,4423,4349,5189,5126,3751,4308,2488,4821,3720,3395,3237,4349,2488,5126,3720,3395,3237,4349,2488,5126,4308,4349,4821,4423,3720,3882,3395,4856,4308,4349,4821,4423,3882,3395,4349,4423,4308,3882,3720,2921,4655,4349,4423,;;;,83
22,3662,2615,3417,4672,4503,4871,4928,5026,3766,4627,4017,4698,4616,3578,4429,NA,NA,NA,NA,NA,3662,2615,4616,4672,4503,4871,4928,5026,4627,3578,3662,2615,3417,4672,4503,4871,4928,5026,4627,3578,3662,2615,4672,4503,4871,4928,4627,3578,4928,4871,4627,3578,4698,4017,4672,4503,2615,3662,3766,4429,4871,4627,3578,4017,4672,4503,4871,4627,3578,4017,4672,4503,3662,2615,4672,4503,4871,4928,4627,3578,3662,2615,4672,4871,4928,4627,3662,2615,3417,4698,4928,3547,5201,3662,2615,;;;,83
23,4607,3378,4922,4031,3412,3789,3879,5057,3975,4110,5215,3189,4834,4402,4506,NA,NA,NA,NA,NA,4607,3378,4922,4031,3412,3789,3189,4834,3975,4110,4607,3378,4922,4031,3412,3789,3189,4834,3975,4110,3378,4607,4922,4031,3189,4834,3789,3412,3378,3189,4402,3412,3879,5215,3975,4110,5057,4922,4506,4031,3378,3412,4402,3189,3879,4031,3378,3412,4402,3189,3879,4031,4607,3378,4031,3412,4922,3189,4110,4402,4607,3378,3412,4922,3189,4031,4834,4607,4922,3378,3789,2575,4987,4834,4607,;;;,83
24,4661,4314,3944,4985,4530,3277,3956,3992,4090,4257,5079,3491,3666,4939,4153,NA,NA,NA,NA,NA,3944,4314,4661,4530,3277,3666,3956,3992,4985,5079,3944,4314,4661,4530,3491,3666,3956,3992,4985,3277,3944,4314,4530,4661,3666,3956,4985,3277,3992,3491,4985,4530,4661,4314,4939,4153,3277,3956,4090,4257,3491,4985,4530,3956,4939,4153,3491,4985,4530,4314,4939,4153,3944,4314,4985,4530,5079,3956,4939,4153,4314,3944,4530,3956,3992,4985,4661,3944,4314,3666,3277,4903,5016,3666,3956,;;;,83
25,5082,3287,4075,4434,4822,4970,3240,5106,4340,5036,1170,4727,5042,3738,5309,NA,NA,NA,NA,NA,5042,3287,4727,1170,4822,4970,3240,5106,5082,5036,5106,3287,3240,4822,4434,4970,4727,4075,1170,5036,3240,3287,4434,4822,4970,5106,4075,1170,4970,5042,4340,3738,3287,4075,4434,5036,3240,5082,5309,4822,4075,4340,3738,1170,4434,5036,4075,4340,3738,4970,4434,5036,4727,3287,4434,4822,4075,4970,4340,5036,4727,3287,4822,4075,4970,4434,4727,4340,4970,5106,3287,4468,4225,4727,4075,;;;,83
0,3861,5017,4642,4866,4556,5200,4457,4584,4491,4884,4576,4693,4526,4353,3486,NA,NA,NA,NA,NA,4642,5017,3861,4866,4556,4584,4457,5200,3486,4884,4642,5017,3861,4866,4556,4584,4457,5200,3486,4884,4642,5017,4866,4556,4584,4457,3486,4884,3861,5017,4884,4556,5200,4693,4866,4491,4642,4457,3486,4353,5017,4884,4556,4693,4866,4353,5017,4884,4556,4693,4866,4353,3861,5017,4866,4556,4584,4457,4353,4884,3861,5017,4866,4584,4457,4556,4584,3861,4642,5017,5200,5394,4463,3861,4584,;;;,84
1,4358,5005,4714,4813,4879,3606,5421,5174,4412,4000,4261,4593,4035,4354,5019,NA,NA,NA,NA,NA,4261,4593,4035,4813,4354,4358,5005,4714,4000,4879,4261,4593,4035,4813,4354,4358,5005,4714,4000,4879,4593,4261,4813,4354,4035,4358,4000,4879,5005,4714,4813,4000,4593,4035,4879,4354,5421,5174,4412,5019,4714,4813,4000,4035,4412,5019,4593,4813,4000,4714,4412,5019,4593,4035,4813,4879,5005,4714,4000,4354,4593,4035,4813,5005,4261,4354,4593,4261,5005,4714,4035,5279,4943,4261,4593,;;;,84
2,4084,4229,4785,3159,4534,4886,5252,5358,5104,4900,5301,4868,5416,5051,5265,NA,NA,NA,NA,NA,4785,4229,4084,4534,3159,4886,5252,5358,4900,5104,4785,4229,4084,4534,3159,4886,5252,5358,4900,5104,4785,4229,4534,3159,4886,5252,4900,5104,5358,5252,4534,3159,4785,4868,5104,4900,5416,4229,5051,5265,5252,4534,3159,4868,5104,4900,5252,4534,3159,4868,5104,4900,5252,5358,5104,4900,4785,4229,3159,5051,5252,5358,5104,4229,4785,4900,4229,4084,4785,3159,4534,3154,4704,4229,4084,;;;,84
3,4043,5195,4959,4766,5209,3886,5069,4480,5283,4983,4870,4345,4675,5443,4882,NA,NA,NA,NA,NA,5069,5195,4480,4983,4766,4043,3886,4959,4675,5283,5069,5195,4480,4983,4766,4043,3886,4959,4675,5283,5069,5195,4983,4766,4480,3886,4959,5283,3886,5195,4766,5209,4480,4959,5283,4983,5069,4345,5443,4882,3886,4766,5209,5195,5283,4983,3886,4766,5209,5195,5283,4983,4480,5069,4766,5209,3886,5195,5283,4983,4480,5069,4766,3886,5195,4983,4480,5069,4043,5195,3886,3122,4961,4043,3886,;;;,84
4,4874,4749,4516,4397,4120,4881,5091,4864,4149,4420,4551,3864,4834,4885,4880,NA,NA,NA,NA,NA,4516,4749,4874,4864,4397,5091,4881,4551,3864,4120,4516,4749,4874,4864,4397,5091,4881,4551,3864,4120,4749,4516,4874,4397,5091,4864,4881,4120,4874,4749,4397,4120,4881,4864,4149,4420,4551,3864,4885,4880,4874,4397,4120,4551,4149,4420,4874,4397,4120,4551,4149,4420,4881,4864,4397,4120,4516,4749,4149,4420,4881,4864,4120,4516,4749,4397,4516,4749,4874,4864,4881,4478,4546,4516,4749,;;;,84
5,5245,4951,3581,4559,3697,3708,4786,4306,5253,5481,4925,4223,4348,4863,4532,NA,NA,NA,NA,NA,4348,4223,4951,4559,4532,4925,4786,4306,3697,4863,4951,4223,4348,4559,4532,4306,4786,3708,3697,4863,4223,4306,4559,4532,4951,4348,3697,4863,4223,4951,4559,4532,4925,4348,4863,3697,NA,NA,NA,NA,4223,4559,4532,4951,4863,3697,4223,4559,4532,4951,4863,3697,4223,4348,3697,4532,NA,4306,NA,4863,4223,3697,4532,NA,NA,4863,4223,4306,4951,4348,4925,4329,5404,4223,4532,;;;,84
6,4293,4770,4166,4197,4235,5085,4776,4242,4026,4681,4032,3807,3362,3738,4939,NA,NA,NA,NA,NA,4293,4770,4166,4197,4235,5085,4776,4242,4026,3807,4293,4770,4166,4197,4235,5085,4776,4242,4026,3807,4293,4770,4197,4235,4166,4776,4026,4681,5085,3807,4026,4681,3362,4032,4197,4235,NA,NA,NA,NA,3807,4026,4681,4032,4197,4235,3807,4026,4681,4032,4197,4235,4293,4770,4197,4235,3807,4776,4026,4681,4293,4770,4235,3807,4776,4197,4770,4293,4166,4776,5085,3746,4632,4770,4776,;;;,84
7,3423,4636,3701,4684,3888,5412,5432,3491,5136,5013,3879,5056,4984,5002,5173,NA,NA,NA,NA,NA,5432,4636,5056,4684,3888,3701,3423,3491,5173,5013,5432,4636,3491,3701,3888,3423,5056,5412,5013,4684,4636,3701,4684,3888,5056,5432,5173,5013,3701,3423,4684,3888,5412,4636,5173,5013,NA,NA,NA,NA,3423,4684,3888,3701,5173,5013,3423,4684,3888,3701,5173,5013,4636,3701,4684,3888,5056,5432,5136,5013,4636,3701,3888,5432,5056,4684,4636,5432,3701,3491,3423,4854,5422,4636,3701,;;;,84
8,5306,4832,4545,5060,4127,4865,4858,4454,5199,4041,5321,5214,5101,4445,5222,NA,NA,NA,NA,NA,5306,4832,4545,5060,4127,5321,5214,4858,5199,4041,5306,4832,4545,5060,4127,5321,5214,4858,5199,4041,5306,4545,5060,4127,5214,4858,5199,4041,4832,4858,5060,4041,4454,5321,5199,4127,5214,5101,4445,5222,4858,5060,4041,4832,5199,4127,4858,5060,4041,4832,5199,4127,4832,4545,5060,4127,5214,4858,5199,4041,4832,4545,4127,5214,4858,5060,4545,4832,4858,4127,5306,4861,5231,4545,4832,;;;,84
9,4718,4774,4809,4759,4627,3898,4978,4993,5137,5127,4003,4484,4378,4730,4697,NA,NA,NA,NA,NA,4378,4774,4809,4730,4697,4993,4484,4718,4759,4627,4378,4774,4809,4730,4697,4993,4484,4718,4759,4627,4809,4774,4730,4697,4378,4484,4759,4627,4718,4774,4730,4627,4378,4484,5137,4697,NA,NA,NA,NA,4774,4730,4627,4484,5137,4697,4774,4730,4627,4484,5137,4697,4378,4484,4730,4697,4809,4774,4759,4627,4003,4484,4730,4718,4774,4627,4809,4378,4484,4003,4697,4973,2828,4378,4809,;;;,84
10,4920,5093,5048,5092,3911,4013,5479,4957,4110,4913,5277,5117,5304,5124,4805,NA,NA,NA,NA,NA,4920,5093,5048,5092,3911,4957,5479,4013,4110,4913,4920,5093,5048,5092,3911,4957,5479,4013,4110,4913,4920,5048,5092,3911,4957,5093,4110,4913,4920,5048,5092,3911,4957,5093,4110,4913,5479,4013,5124,4805,4920,5092,3911,5093,4110,4913,4920,5092,3911,5048,4110,4913,4920,5048,5092,3911,4957,5093,4110,4913,4920,5048,5092,4957,5093,4913,5048,4920,5093,4013,4957,3750,4740,NA,NA,;;;,84
11,5215,4500,5027,4257,4506,5489,4764,5001,3781,2228,3666,4661,3418,4153,3919,NA,NA,NA,NA,NA,3666,4500,5027,3781,4153,4661,4764,3418,4257,2228,3666,4500,5027,3781,2228,4661,4764,5001,4257,4153,3666,4764,3781,4506,5215,4500,4257,2228,5027,4500,3781,4153,3418,4764,4257,2228,NA,NA,NA,NA,4500,3781,2228,4764,4257,4153,4500,3781,4506,4764,4257,2228,5027,4500,3781,4153,3666,4764,4257,2228,5027,4500,3781,3666,4764,2228,4500,4764,3666,5027,3418,5166,2575,4500,4764,;;;,84
12,5288,3524,4028,4620,4849,5030,4941,5316,5246,5360,5295,5135,5266,5129,5398,NA,NA,NA,NA,NA,4941,3524,4028,4849,4620,5316,5135,5295,5246,5360,4941,3524,4028,4849,4620,5316,5135,5295,5246,5360,4028,3524,4620,4849,5135,4941,5246,5360,4028,3524,4849,4620,5316,4941,5360,5398,5288,5135,5129,5246,3524,4849,4620,4941,5360,5398,3524,4849,4620,4941,5360,5398,4028,3524,4849,4620,5135,4941,5246,5129,4028,3524,4849,5135,4941,4620,4941,3524,5135,5316,5295,3900,4830,3524,4028,;;;,84
13,3942,4963,4872,4960,4443,4380,3589,5079,4553,3975,5459,5264,5120,4090,4713,NA,NA,NA,NA,NA,3942,4963,4872,4960,4443,4380,3589,5079,4090,3975,3942,4963,4872,4960,4443,4380,3589,5079,4090,3975,4872,4963,4960,4443,5079,3589,4090,3975,5459,3942,4090,4443,4380,5264,4553,4713,5079,4963,4960,3975,3589,4090,4443,5264,4553,4713,3589,4090,4443,5264,4553,4713,3942,4963,4960,4443,5079,3589,4090,3975,3942,4963,4443,5079,3589,3975,4963,3589,3942,4872,5079,4102,4174,4963,3589,;;;,84
14,4705,4775,4731,4352,4972,5409,4932,5317,4031,4065,5094,3505,4899,5155,3856,NA,NA,NA,NA,NA,4705,4775,4731,4352,4899,5409,4932,5317,4972,5155,4705,4775,4899,4352,4731,5409,4932,5317,4972,5155,4775,4705,4731,4352,5409,4932,5317,5155,4775,4705,4352,4065,5317,4731,4972,4031,4932,4899,5155,3856,4775,4352,4065,4705,3856,4031,4775,4352,4065,4705,3856,4031,4775,4731,4352,4065,5317,4705,3856,4932,4775,4731,4352,5317,4705,4065,4775,4731,5317,4705,4932,4455,5139,4775,4731,;;;,84
15,4860,4695,4918,5268,4027,3960,5368,4945,3448,3321,5244,5158,4706,5318,5141,NA,NA,NA,NA,NA,4860,4695,4918,5268,4027,3960,5368,4945,5318,3448,4918,4695,4860,5268,4027,3960,5368,4945,5318,3448,4918,4695,5268,3321,3960,4860,5318,4027,5244,5158,5141,3321,4706,3960,3448,4027,4860,4695,5318,5268,4695,5141,3321,4860,3448,4027,4695,5141,3321,4860,3448,4027,4918,4695,5268,3321,4945,5368,4860,4027,4695,4918,3321,5368,4945,5268,4918,4695,4860,5368,4945,2595,4170,4695,4918,;;;,84
18,4762,4668,5082,4276,4461,4560,4172,4571,4503,4288,3806,3593,5315,5123,4092,NA,NA,NA,NA,NA,4560,4668,4571,4503,4762,3593,4172,3806,4288,4276,4560,4668,4571,4503,4762,3593,4172,3806,4288,4276,4560,4668,4503,4762,3593,4571,4288,4276,4172,4668,4461,4288,3806,4560,4276,4503,4571,4762,5123,4092,4571,4461,4288,4172,4276,4503,4668,4461,4288,4571,4276,4503,4560,4571,4503,4288,4172,4668,4461,4276,4571,4560,4288,4668,4172,4503,4762,4571,4668,4560,4172,4512,5347,4172,4668,;;;,84
